# Polynomial: y = 6.7149x^0 + 9.1492x^1 + 0.0451x^2 + 0.4825x^3 + 5.5686x^4 + 10.0000x^5 + 5.6721x^6 + 9.4244x^7 + 8.5340x^8 + 3.4958x^9 + 7.7370x^10
x_base,nonce,f(x_base+nonce)
2.44912110,0.2256,204847.12134
2.50236279,0.5651,753658.88544
2.47657273,0.6630,941485.43332
2.46444579,0.4207,419988.42766
2.49996063,0.2159,236635.15313
2.48786365,0.6795,1024502.24189
2.49431281,0.9926,2584001.64886
2.47402128,0.2353,231301.04861
2.46277986,0.0645,120131.29354
2.45888912,0.9584,2126990.35878
2.44370777,0.0015,88197.59128
2.51625121,0.0169,122775.13345
2.50762797,0.9128,2145906.55871
2.49397808,0.9167,2087640.81090
2.46829045,0.6885,992168.91083
2.45936647,0.4818,504412.19938
2.49750912,0.0135,113072.17977
2.48980246,0.4005,427186.97887
2.45994273,0.6368,825399.09009
2.46667314,0.0263,105688.49349
2.43863721,0.9625,2032011.17063
2.51115976,0.5612,765249.92418
2.43653267,0.8619,1512441.86518
2.47790602,0.8343,1574315.14108
2.45838126,0.8644,1623363.54314
2.46614598,0.9016,1847698.45207
2.45306918,0.7270,1064614.30961
2.47504692,0.3182,308789.53242
2.47179054,0.0627,123385.56882
2.48806771,0.8026,1478536.34786
2.46797318,0.3380,322399.63636
2.48205277,0.7891,1396335.04889
2.47861008,0.9968,2502864.78067
2.45081318,0.2759,245733.81877
2.47120780,0.4218,431008.02417
2.45521476,0.5439,607621.42973
2.48274692,0.9282,2089228.05864
2.45657390,0.1240,146142.32292
2.43477267,0.4853,470972.61632
2.46277162,0.5263,588469.43428
2.42715275,0.8060,1248011.80487
2.44537196,0.4877,491334.29118
2.44636233,0.1829,174260.36801
2.45338533,0.9270,1915609.39838
2.44800096,0.4422,427044.21780
2.48349473,0.4316,463379.68519
2.48866294,0.9481,2246823.99846
2.46715790,0.6607,908351.12796
2.47324342,0.0726,128671.54468
2.42848079,0.5466,562698.96529
2.49533418,0.5416,684906.80168
2.51618936,0.7429,1347609.61756
2.48485511,0.4058,427683.32139
2.45678595,0.7675,1215520.26809
2.44565085,0.8941,1704959.67226
2.51585635,0.4058,473411.72077
2.45820282,0.7111,1030534.60686
2.45906223,0.0889,129680.51311
2.45744928,0.3195,292120.09426
2.49814641,0.5986,825408.48177
2.49295740,0.0097,109596.84346
2.44679439,0.6397,799615.97846
2.45425789,0.9158,1859955.36165
2.47118886,0.4230,432685.83852
2.46119367,0.0324,105935.08217
2.51324190,0.4118,478664.34177
2.45960672,0.1289,150422.85044
2.47577278,0.0612,124524.19758
2.49838036,0.1969,220214.07860
2.45686624,0.3184,290445.93241
2.43599894,0.9417,1900989.70198
2.45831151,0.7093,1025271.50116
2.46842862,0.7967,1371807.40424
2.47477679,0.0494,118754.94913
2.49023818,0.2400,248756.59016
2.46070219,0.9699,2208270.24749
2.50251751,0.9635,2438326.39637
2.50954474,0.6329,949773.59482
2.46632010,0.0079,98477.53967
2.46547545,0.2328,222537.83213
2.45740682,0.4371,433138.54103
2.49253998,0.5294,653261.46259
2.42659749,0.1954,169775.60351
2.47214115,0.4977,553313.58172
2.43304177,0.9598,1984735.10259
2.46240100,0.9969,2393101.44862
2.42748307,0.4012,348042.50888
2.45872323,0.5868,703652.16758
2.41966008,0.4587,410683.05006
2.51150950,0.2878,315206.91002
2.51689718,0.2116,247259.45866
2.47129326,0.1123,147758.37073
2.50135225,0.7465,1303609.23254
2.45684660,0.3983,380243.16432
2.45844636,0.5492,624331.81234
2.45317204,0.5523,620034.09358
2.46232311,0.3072,284798.27978
2.46673985,0.1372,159077.64590
2.50251262,0.4574,535916.70046
2.48136597,0.2587,257362.79725
2.47331209,0.4572,487262.73740
2.50159226,0.7430,1291089.53159
2.49547233,0.5330,666881.76983
2.46560373,0.7472,1174581.04619
2.48349349,0.2512,252625.28241
2.47020546,0.4398,455731.58744
2.49240138,0.3895,415515.76678
2.41988790,0.6374,730081.12766
2.47468779,0.6128,802082.94432
2.47644540,0.2794,271746.11884
2.44995391,0.0082,92657.98152
2.41809408,0.5584,565255.02199
2.51443018,0.9641,2524642.49314
2.42670055,0.4778,447587.59461
2.47436556,0.7800,1328952.07100
2.43745050,0.1537,151874.47388
2.45716191,0.8034,1353473.92892
2.48875807,0.4339,474960.41352
2.44878817,0.9818,2208183.19646
2.45359965,0.4779,488829.85257
2.46359088,0.1434,160841.14140
2.48310325,0.5211,617538.60592
2.47908089,0.1968,205687.43932
2.47903412,0.5140,595959.62253
2.44358763,0.3636,323726.39542
2.44858161,0.0986,129307.95360
2.51507236,0.4240,500998.99883
2.45198568,0.5591,631184.93374
2.44933928,0.2935,259839.68315
2.43395631,0.7364,1033825.23994
2.43369122,0.2730,229186.60941
2.47864772,0.4298,453413.56678
2.43293954,0.6561,805950.26229
2.51007790,0.3225,352621.26797
2.45798938,0.0860,127794.50335
2.47557702,0.2850,276198.74752
2.42537909,0.2239,187178.11041
2.44877901,0.2217,201799.96522
2.46904031,0.7003,1030651.54628
2.47878945,0.4017,413582.81017
2.48338166,0.3076,306422.21859
2.49539088,0.1415,179084.95634
2.46371020,0.6261,807877.18191
2.45802450,0.0432,109010.41506
2.42466863,0.4609,420574.54125
2.46932722,0.0478,115681.15311
2.45597455,0.9123,1850494.28771
2.44838303,0.5957,700476.95918
2.44339310,0.3224,281183.73034
2.47348222,0.5369,629777.72482
2.47178911,0.5839,726437.58022
2.50199819,0.7083,1165815.02062
2.45175584,0.5276,570462.94694
2.43441650,0.8255,1350900.80358
2.49784648,0.4781,564263.39676
2.45095088,0.5899,693398.14869
2.44462967,0.5718,641968.30177
2.47001826,0.6180,803403.10627
2.44227232,0.0018,87815.83924
2.42815208,0.7844,1173697.92638
2.51746305,0.0015,116474.59533
2.46112374,0.8044,1373404.14704
2.44426784,0.4511,434366.58932
2.48047286,0.0574,124939.42141
2.45695702,0.5653,653916.65524
2.47152579,0.6677,940488.65824
2.45698640,0.6533,860625.17375
2.46184554,0.3523,331423.48306
2.45161546,0.2012,189548.42627
2.46530411,0.8778,1721515.03038
2.48822365,0.9117,2025032.13641
2.46909823,0.2208,216093.48925
2.44899556,0.4294,410731.21537
2.43987717,0.0736,114118.15232
2.45532846,0.8260,1438667.17781
2.46761577,0.0825,130713.36520
2.45131505,0.3680,337249.01367
2.44775038,0.6835,917836.29668
2.48425178,0.2373,241367.77971
2.44211640,0.9160,1797426.77676
2.46735732,0.4766,508993.71360
2.47228894,0.2650,254904.02985
2.44911828,0.6981,963695.26452
2.46777422,0.1605,173644.14195
2.45274003,0.6373,808452.64298
2.44804784,0.2770,244317.35247
2.44865894,0.3260,289843.97180
2.41975559,0.7559,1050522.30345
2.47553236,0.9778,2353549.33739
2.47586398,0.0716,129442.60563
2.43733476,0.0184,91809.26837
2.47230912,0.9275,2024374.60769
2.51160259,0.3932,448030.99699
2.49206705,0.5372,668556.20420
2.44757502,0.6492,825481.50029
2.44866732,0.6127,739452.86658
2.49694749,0.4385,495140.15060
2.49399660,0.1693,196734.21624
2.43797538,0.7467,1079503.26408
2.46644742,0.0980,137779.07335
2.46828684,0.1996,199958.24210
2.49825438,0.6570,987549.06465
2.42408778,0.2010,171670.37323
2.46077937,0.8595,1611636.65518
2.44922710,0.4624,458156.08012
2.47081109,0.4824,524455.49095
2.45921198,0.0739,122757.29468
2.47665430,0.8729,1753769.10373
2.48701680,0.2149,225392.89122
2.44105265,0.7434,1078779.01097
2.44827220,0.6485,825474.30282
2.49731533,0.9047,2037074.66842
2.46347833,0.3333,312513.07393
2.47817393,0.0524,121608.16835
2.50753755,0.5740,787408.57539
2.49248179,0.8538,1737337.38757
2.45716000,0.3940,375225.97546
2.44572403,0.2890,252651.98825
2.47325487,0.8975,1863664.87690
2.49167554,0.9790,2470142.44984
2.48243030,0.2915,289123.22860
2.44392759,0.9236,1846544.40703
2.49878890,0.5538,719419.19597
2.48913212,0.5110,609592.60918
2.45299523,0.7788,1242986.97181
2.45725536,0.7642,1205309.97652
2.47126107,0.4655,497256.08029
2.47430509,0.0846,135006.57391
2.47449121,0.9452,2141452.90003
2.49785266,0.0913,150776.35177
2.47934607,0.5328,633311.52308
2.48852689,0.4716,536286.86172
2.45618043,0.9259,1924886.53604
2.46591577,0.3665,352429.58599
2.45203968,0.4801,489847.92115
2.43811887,0.8538,1483952.67210
2.47554333,0.0650,126178.75806
2.48015152,0.9998,2534619.78509
2.48371132,0.9827,2441001.87118
2.46309392,0.9936,2375751.99778
2.48041955,0.0249,110693.95629
2.47494016,0.8932,1849783.07879
2.42643881,0.7293,989003.92111
2.49512200,0.1023,155368.89223
2.41890528,0.4472,394349.17078
2.47596646,0.6587,927477.82012
2.48220642,0.9209,2043382.08830
2.47259428,0.5910,744614.67448
2.51625909,0.6380,984566.04394
2.44495531,0.7828,1228141.24737
2.45502534,0.4274,416235.15397
2.46517240,0.3842,372995.77355
2.43754861,0.7443,1070343.94866
2.48223330,0.8258,1555333.13589
2.46151767,0.0446,111024.80910
2.44649481,0.4167,390557.36832
2.47055413,0.4110,415039.61911
2.47730915,0.1778,191100.31761
2.48350386,0.2553,256242.68217
2.42936636,0.6988,909209.88695
2.48578622,0.8130,1514002.21770
2.48968250,0.9339,2165070.18846
2.48212608,0.1933,205357.53838
2.43020807,0.9422,1872490.38894
2.50098262,0.9331,2229976.57651
2.44100957,0.6794,887836.12514
2.47192711,0.3758,370953.72519
2.45587895,0.1482,159157.66289
2.47539463,0.1502,171982.96409
2.44642377,0.4638,456057.30232
2.50200369,0.4418,508740.53596
2.47000013,0.4750,510715.24772
2.45466188,0.2797,252335.46907
2.44070092,0.4672,452602.42471
2.43428591,0.6809,873699.40272
2.46151591,0.2849,263065.88896
2.47009640,0.5320,613414.85686
2.48706380,0.9403,2188244.99914
2.45763800,0.6894,963166.15862
2.45883378,0.1189,144636.84961
2.43885116,0.6771,875757.58598
2.49072494,0.4513,505817.49218
2.42096898,0.8375,1345145.88485
2.46232241,0.6878,972254.91008
2.45074999,0.4993,519126.60496
2.49743711,0.7383,1257628.52136
2.48037879,0.4032,417822.79157
2.48328381,0.1483,175715.94240
2.43215934,0.9094,1713870.40346
2.47962994,0.6152,820530.53644
2.46415367,0.2769,258242.46541
2.50489407,0.6103,873721.32642
2.43044373,0.7429,1043208.31778
2.48562533,0.7002,1083249.56231
2.50610944,0.7327,1269148.11465
2.43139346,0.3985,349459.64601
2.49658556,0.6838,1065631.00043
2.47610636,0.3726,372167.89706
2.50977009,0.7196,1234055.84150
2.47131555,0.9507,2155531.80450
2.43638599,0.7105,962720.22671
2.45058750,0.7827,1248511.57927
2.49090194,0.0618,131963.56258
2.46073747,0.8075,1384416.20966
2.44959061,0.6360,797377.53211
2.49582714,0.5317,664895.24030
2.45526689,0.5510,621602.06642
2.49693776,0.1977,219718.38722
2.47702260,0.5247,612685.82259
2.42420781,0.0700,106179.64528
2.45641218,0.4177,404953.17783
2.47136801,0.8347,1546464.71661
2.45530116,0.3187,289193.24935
2.46767979,0.1621,174583.86730
2.45767206,0.6475,847166.56430
2.42221397,0.4047,345980.58341
2.49669639,0.9035,2026598.74194
2.45068990,0.2161,199183.46753
2.45988547,0.7931,1323545.37149
2.45616165,0.6061,741521.90893
2.47916098,0.4368,464692.97827
2.51174384,0.4339,511780.55046
2.46686192,0.6162,791144.63805
2.47795161,0.8636,1713832.22712
2.44236027,0.3153,273446.23670
2.51372411,0.0594,142223.28500
2.49789569,0.1174,165731.43649
2.46992915,0.8290,1514633.43560
2.44787249,0.6485,824454.69888
2.47348767,0.9774,2337520.35118
2.46212484,0.2002,196057.75559
2.49330647,0.3407,354314.31090
2.46054303,0.6285,805958.97913
2.49501392,0.1874,210479.51184
2.47323719,0.1674,181498.29734
2.47983598,0.1822,195857.08130
2.46057114,0.5142,562140.33460
2.46878359,0.6465,873961.87496
2.44735314,0.8707,1601266.24301
2.44097753,0.9495,1971444.33565
2.47800353,0.3663,366736.94909
2.49432302,0.3012,311184.83676
2.45880796,0.5080,547945.37970
2.47539913,0.0940,140299.66863
2.48486104,0.2474,250506.40675
2.48131198,0.8669,1747012.22849
2.50496126,0.2551,275710.21132
2.49855912,0.3134,328987.12830
2.49150993,0.0687,135654.71636
2.47326468,0.7809,1328163.85609
2.48824460,0.6140,839548.72660
2.47486080,0.5339,626545.01824
2.46666572,0.5766,698680.80356
2.49273269,0.7667,1348974.84551
2.44645728,0.5206,548384.84785
2.45833181,0.4161,405381.78749
2.42658708,0.6888,874240.03679
2.47857115,0.2704,265392.94112
2.41944583,0.7499,1030668.76537
2.47897661,0.7838,1362337.21435
2.46815062,0.5719,691655.49974
2.46494495,0.1138,145171.22518
2.49401710,0.3925,421891.94198
2.50805943,0.3214,348950.87977
2.51664276,0.0298,128956.22349
2.48673408,0.3809,396354.22892
2.46999118,0.5239,597590.99262
2.48727767,0.8695,1790536.57208
2.44260286,0.2794,241746.52837
2.46992373,0.6158,797706.88229
2.45779232,0.0160,98318.38742
2.45490506,0.5241,569822.26091
2.45255344,0.8189,1397569.55892
2.42714382,0.0799,111409.85954
2.49756702,0.7679,1373174.82932
2.47821023,0.1946,203469.39389
2.47871708,0.5463,659645.72906
2.41907907,0.2027,169642.40200
2.47373294,0.0246,107835.67364
2.49356595,0.9447,2256321.53659
2.46096277,0.0947,133408.18019
2.47922923,0.5015,572977.66397
2.48827954,0.8546,1720401.78753
2.49214222,0.2998,307424.03990
2.48935032,0.1144,158968.67783
2.49497416,0.3572,376496.59515
2.47924828,0.1568,178546.18196
2.50657899,0.5645,762202.90495
2.49506991,0.5156,630352.87975
2.46322194,0.9453,2074950.16732
2.43364929,0.7271,1004165.59770
2.44762334,0.0149,94208.97513
2.45969122,0.7748,1252984.08686
2.50605940,0.8770,1930262.82114
2.47989689,0.9544,2231319.18466
2.49185372,0.9867,2524807.44619
2.47141294,0.9552,2183625.38686
2.49567812,0.5709,751581.89671
2.43636604,0.5976,678534.66481
2.45890774,0.1021,136052.39429
2.50218283,0.1629,197983.16270
2.45189378,0.5768,667347.97213
2.48873235,0.4323,472449.30641
2.44645965,0.7555,1137065.39741
2.50778593,0.4566,543692.69456
2.48307864,0.2711,270193.18277
2.47533055,0.9779,2352879.82890
2.48365787,0.5604,700421.60426
2.46159420,0.7927,1328672.01954
2.43329389,0.0047,85797.57685
2.46973616,0.1861,191594.60345
2.47121009,0.8267,1510138.17856
2.45175187,0.7692,1203501.96526
2.50347259,0.0823,148934.85668
2.47464687,0.0858,135772.71178
2.48704417,0.3138,316850.42335
2.45462216,0.4330,423431.55060
2.48566994,0.2729,274302.00722
2.49724455,0.3071,320628.12089
2.44946415,0.9610,2086378.53332
2.48425672,0.2352,239615.69959
2.49757197,0.9207,2132897.22104
2.44637554,0.7609,1155318.50484
2.47902304,0.3077,302016.16566
2.46315569,0.6357,830807.47188
2.48399749,0.9727,2375775.67735
2.46791977,0.2388,229209.46791
2.48985814,0.7486,1267826.11768
2.50656586,0.3725,411642.13132
2.46928480,0.7217,1100203.07848
2.43155130,0.0207,90599.55039
2.46728227,0.3392,322955.20531
2.44976446,0.7095,999650.75901
2.44842136,0.3574,322234.12302
2.46578014,0.3204,301458.61184
2.47381911,0.4877,538697.62364
2.48795816,0.7800,1383279.12466
2.46659962,0.5294,601621.50267
2.47051022,0.3681,359820.53390
2.45186523,0.8008,1322293.62993
2.47836706,0.7582,1260731.03914
2.47044208,0.7403,1167363.71737
2.44094294,0.8938,1680502.81762
2.43287675,0.2706,226626.11294
2.48476294,0.4484,491479.56238
2.51222802,0.9462,2387279.29139
2.47115837,0.5287,609061.63873
2.42761024,0.5064,492834.34529
2.42674893,0.4004,346253.79636
2.46150397,0.4556,466430.98012
2.45813432,0.3858,366284.79942
2.46815408,0.3261,309847.37329
2.46273379,0.8032,1375062.99968
2.43588827,0.8777,1580649.08518
2.50244814,0.8002,1531141.31195
2.47405540,0.3752,372850.22397
2.49591774,0.0475,127525.18813
2.45059808,0.0540,110395.64777
2.43530923,0.8040,1271031.04928
2.45489245,0.7778,1246305.96085
2.46575138,0.0111,99461.63817
2.47200849,0.8455,1598738.30392
2.43395439,0.5041,499347.36244
2.44030089,0.4733,461122.80906
2.45183888,0.2037,191392.34635
2.49554517,0.9381,2227237.79530
2.47795133,0.6132,811240.40855
2.44768716,0.3781,344673.03125
2.48319917,0.7893,1401870.86629
2.48558917,0.3449,350159.02517
2.50659039,0.9469,2354588.89264
2.42845614,0.8748,1533855.51012
2.43890072,0.2565,220307.03492
2.48339884,0.2946,293168.53533
2.46642156,0.6473,869773.13439
2.50433278,0.3812,420524.81959
2.46295992,0.9271,1969105.07809
2.44111588,0.2338,204988.03023
2.43550779,0.4110,369446.90155
2.48427880,0.2749,274876.14506
2.47879838,0.3255,320578.02892
2.42802035,0.7119,942485.11962
2.48575063,0.9028,1960671.62254
2.42803672,0.6543,789365.25910
2.48205857,0.2038,213046.72160
2.42190410,0.7718,1109234.58713
2.51562362,0.9426,2385917.93777
2.46000880,0.3421,318210.56977
2.49569779,0.0770,142001.92414
2.51493412,0.9680,2555672.39088
2.44875882,0.5064,527763.49929
2.50222979,0.8630,1834441.47092
2.46268999,0.8571,1609351.79582
2.45807453,0.7473,1148760.84009
2.48672855,0.3767,390860.66526
2.46975643,0.4317,443140.86117
2.49857275,0.3620,387169.59286
2.44500307,0.2258,202031.28545
2.46963847,0.7560,1220426.51461
2.43096610,0.6558,800290.04872
2.45398891,0.8119,1374881.34997
2.51081654,0.6146,901580.15214
2.47226773,0.3066,294039.07508
2.49336024,0.1336,172827.74869
2.47723709,0.3106,303163.20997
2.50962196,0.4719,574433.73487
2.50276847,0.8907,1988271.68895
2.47456572,0.3351,326448.99452
2.48868750,0.1304,168008.72751
2.46842961,0.8394,1554411.85053
2.49419776,0.3559,373899.27926
2.48710003,0.2512,255796.77023
2.48207418,0.4302,459126.77348
2.45551891,0.5697,660066.44425
2.44787899,0.3959,366094.72676
2.51701488,0.2249,259011.69951
2.48335956,0.6966,1064262.24900
2.45314878,0.8176,1394677.87218
2.45364348,0.6949,967592.67970
2.43159858,0.0140,88329.33430
2.47925230,0.3249,320419.58660
2.46538609,0.3908,381561.31525
2.48724777,0.3816,397952.57620
2.44436361,0.7135,995408.10070
2.46396865,0.9057,1857886.62490
2.49276811,0.0234,115268.57992
2.46255516,0.9936,2372180.88051
2.47948217,0.6505,914280.03107
2.51614369,0.3630,411748.01812
2.44255429,0.6582,835694.47538
2.44044389,0.7062,962010.39477
2.44416203,0.7393,1075563.11983
2.46687430,0.0188,102826.87367
2.47915295,0.1885,199792.81573
2.48638165,0.6431,912879.92326
2.44751241,0.9438,1976128.47217
2.45183944,0.8586,1566253.44456
2.46806633,0.3327,316766.87634
2.45170843,0.9238,1889143.32196
2.44509040,0.7209,1020249.66064
2.44789793,0.0900,124951.00462
2.46636334,0.4021,397445.67805
2.47906809,0.8370,1592070.19451
2.47799854,0.5873,748586.91069
2.45003884,0.4523,444425.71996
2.44059705,0.8255,1375723.96985
2.49537697,0.2406,253749.83355
2.44385125,0.5729,642622.48432
2.49027902,0.5070,604079.18165
2.50018178,0.8518,1766048.35056
2.43146431,0.3979,348839.47051
2.47071373,0.1093,145844.27186
2.42783710,0.3272,270992.01173
2.48845111,0.8274,1591067.89936
2.50614924,0.3726,411211.62747
2.43740262,0.7874,1217392.37333
2.49200980,0.3046,312334.45546
2.48805479,0.2662,270263.95691
2.43669654,0.1205,134162.14481
2.42887916,0.3048,251739.74795
2.47955891,0.8586,1697150.57313
2.45095409,0.9591,2083960.93236
2.45214332,0.6346,800233.51536
2.47659667,0.2032,208547.71123
2.43021060,0.7002,915480.02249
2.42694298,0.7592,1084286.46888
2.49879766,0.1941,218381.17111
2.48515200,0.9167,2036131.99793
2.46393186,0.7197,1076113.83000
2.44660050,0.7853,1243375.97178
2.47385402,0.8251,1514743.29259
2.47849671,0.5291,624233.37534
2.44965612,0.3582,324458.81252
2.49629130,0.6127,857198.91202
2.46190150,0.6388,835558.24327
2.42189876,0.6125,679460.29727
2.48993015,0.8842,1881723.73620
2.47658504,0.6707,963891.26588
2.44618665,0.9848,2210658.59105
2.49766215,0.6459,953016.04055
2.47207458,0.7892,1356320.35055
2.47143782,0.7108,1071600.88550
2.48826153,0.3667,380008.91435
2.50351123,0.9187,2156720.87625
2.48190160,0.1359,167233.28192
2.42224391,0.4921,462244.10906
2.51007043,0.4378,515480.94653
2.46383673,0.7743,1266617.69152
2.48990304,0.7966,1460635.73185
2.49425342,0.4756,553335.39367
2.46853287,0.8620,1660188.00707
2.46883007,0.8943,1823444.55839
2.46383868,0.2909,270714.07868
2.47477867,0.2611,253663.54569
2.44074995,0.4650,449424.32465
2.45694127,0.5955,719086.51945
2.42807275,0.3673,311026.17978
2.43932764,0.5497,588386.78017
2.47197024,0.1024,142872.11564
2.44893574,0.2560,227785.04766
2.44103444,0.2524,218792.88254
2.43402496,0.1643,155877.96936
2.43307997,0.0316,94983.15189
2.49963369,0.9249,2170878.87537
2.41879915,0.3957,331819.04554
2.47864001,0.6988,1056199.29135
2.47808973,0.6076,797622.75171
2.47131833,0.8606,1666848.63043
2.45234393,0.0995,131547.58983
2.45029430,0.1535,158993.95759
2.44655690,0.5597,621582.33727
2.43467258,0.4413,407453.65578
2.50213669,0.9643,2441174.32128
2.44884995,0.0551,110128.28530
2.46439288,0.1590,170628.80888
2.48170127,0.0258,111600.49264
2.44669387,0.7096,990673.27704
2.47509461,0.6096,795163.94833
2.43922941,0.9920,2212167.86668
2.45572201,0.1334,150759.56105
2.48302038,0.8238,1549854.39378
2.50077595,0.3333,354396.84110
2.47888828,0.4604,501349.95937
2.45353357,0.5625,641163.35264
2.47759536,0.0225,108550.31000
